"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto","Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2009,310740,"BOM DESPACHO","MG",138,12,0,0,80
2009,310750,"BOM JARDIM DE MINAS","MG",3,2,1,0,0
2009,310760,"BOM JESUS DA PENHA","MG",1,0,0,0,0
2009,310770,"BOM JESUS DO AMPARO","MG",6,1,5,1,0
2009,310780,"BOM JESUS DO GALHO","MG",2,1,0,0,0
2009,310800,"BOM SUCESSO","MG",12,1,1,0,0
2009,310810,"BONFIM","MG",3,0,1,0,0
2009,310820,"BONFINOPOLIS DE MINAS","MG",4,0,0,0,0
2009,310825,"BONITO DE MINAS","MG",2,0,0,0,0
2009,310830,"BORDA DA MATA","MG",5,1,0,0,0
2009,310840,"BOTELHOS","MG",21,3,0,2,0
2009,310850,"BOTUMIRIM","MG",2,0,0,0,0
2009,310855,"BRASILANDIA DE MINAS","MG",14,6,0,0,0
2009,310860,"BRASILIA DE MINAS","MG",3,0,0,0,29
2009,310870,"BRAS PIRES","MG",1,0,0,0,0
2009,310880,"BRAUNAS","MG",1,0,0,0,0
2009,310890,"BRASOPOLIS","MG",11,4,0,0,0
2009,310900,"BRUMADINHO","MG",128,12,24,3,10
2009,310910,"BUENO BRANDAO","MG",7,0,0,0,0
2009,310920,"BUENOPOLIS","MG",1,0,0,0,0
2009,310925,"BUGRE","MG",3,2,0,0,0
2009,310930,"BURITIS","MG",24,1,1,0,0
2009,310940,"BURITIZEIRO","MG",48,5,0,1,0
2009,310945,"CABECEIRA GRANDE","MG",4,1,0,0,0
2009,310950,"CABO VERDE","MG",17,6,0,0,0
2009,310960,"CACHOEIRA DA PRATA","MG",3,0,1,0,0
2009,310970,"CACHOEIRA DE MINAS","MG",8,3,0,1,0
2009,310980,"CACHOEIRA DOURADA","MG",4,0,0,0,0
2009,310990,"CAETANOPOLIS","MG",18,8,0,0,0
2009,311000,"CAETE","MG",63,21,0,2,49
2009,311030,"CALDAS","MG",19,2,0,0,0
2009,311040,"CAMACHO","MG",1,0,0,0,0
2009,311050,"CAMANDUCAIA","MG",60,13,0,0,0
2009,311060,"CAMBUI","MG",66,16,2,0,62
2009,311070,"CAMBUQUIRA","MG",11,5,0,1,0
2009,311080,"CAMPANARIO","MG",3,3,0,0,0
2009,311090,"CAMPANHA","MG",20,3,0,0,0
2009,311100,"CAMPESTRE","MG",17,2,0,0,0
2009,311110,"CAMPINA VERDE","MG",56,4,0,1,2
2009,311120,"CAMPO BELO","MG",35,3,0,0,96
2009,311130,"CAMPO DO MEIO","MG",7,1,0,0,0
2009,311140,"CAMPO FLORIDO","MG",26,4,0,3,0
2009,311150,"CAMPOS ALTOS","MG",11,2,0,0,0
2009,311160,"CAMPOS GERAIS","MG",29,2,0,0,0
2009,311180,"CANAPOLIS","MG",41,4,1,1,0
2009,311190,"CANA VERDE","MG",2,0,0,0,0
2009,311200,"CANDEIAS","MG",20,3,0,0,0
2009,311205,"CANTAGALO","MG",2,0,0,0,0
2009,311210,"CAPARAO","MG",1,0,0,0,0
2009,311230,"CAPELINHA","MG",26,5,1,0,138
2009,311240,"CAPETINGA","MG",0,1,0,0,0
2009,311250,"CAPIM BRANCO","MG",8,3,0,0,0
2009,311260,"CAPINOPOLIS","MG",725,13,31,1,0
2009,311265,"CAPITAO ANDRADE","MG",2,1,0,0,0
2009,311270,"CAPITAO ENEAS","MG",5,0,0,0,0
2009,311280,"CAPITOLIO","MG",18,1,0,1,0
2009,311300,"CARAI","MG",1,1,0,0,0
2009,311320,"CARANDAI","MG",41,1,0,2,34
2009,311330,"CARANGOLA","MG",7,6,1,1,347
2009,311340,"CARATINGA","MG",154,33,1,1,224
2009,311350,"CARBONITA","MG",15,1,0,0,0
2009,311360,"CAREACU","MG",1,0,0,0,0
2009,311370,"CARLOS CHAGAS","MG",21,1,0,0,0
2009,311390,"CARMO DA CACHOEIRA","MG",14,0,0,1,0
2009,311400,"CARMO DA MATA","MG",21,2,1,0,0
2009,311410,"CARMO DE MINAS","MG",7,0,1,0,0
2009,311420,"CARMO DO CAJURU","MG",62,11,0,2,0
2009,311430,"CARMO DO PARANAIBA","MG",24,3,0,3,0
2009,311440,"CARMO DO RIO CLARO","MG",24,1,1,0,0
2009,311450,"CARMOPOLIS DE MINAS","MG",29,4,0,0,0
2009,311455,"CARNEIRINHO","MG",12,2,0,0,0
2009,311460,"CARRANCAS","MG",2,0,0,0,0
2009,311470,"CARVALHOPOLIS","MG",1,0,0,0,0
2009,311480,"CARVALHOS","MG",2,0,0,0,0
2009,311500,"CASCALHO RICO","MG",1,1,0,0,0
2009,311510,"CASSIA","MG",31,3,2,0,77
2009,311520,"CONCEICAO DA BARRA DE MINAS","MG",1,1,0,0,0
2009,311530,"CATAGUASES","MG",204,33,3,0,226
2009,311535,"CATAS ALTAS","MG",4,3,1,0,0
2009,311540,"CATAS ALTAS DA NORUEGA","MG",1,0,1,0,0
2009,311545,"CATUJI","MG",6,0,0,1,0
2009,311550,"CAXAMBU","MG",26,4,0,0,58
2009,311570,"CENTRAL DE MINAS","MG",2,2,0,0,0
2009,311580,"CENTRALINA","MG",5,1,0,0,0
2009,311590,"CHACARA","MG",1,0,0,0,0
2009,311600,"CHALE","MG",0,1,0,0,0
2009,311610,"CHAPADA DO NORTE","MG",1,0,0,0,0
2009,311615,"CHAPADA GAUCHA","MG",1,0,0,0,0
2009,311620,"CHIADOR","MG",8,1,0,1,0
2009,311640,"CLARAVAL","MG",13,1,0,0,0
2009,311660,"CLAUDIO","MG",73,4,2,0,0
2009,311670,"COIMBRA","MG",0,2,0,0,0
2009,311680,"COLUNA","MG",1,0,0,0,0
2009,311690,"COMENDADOR GOMES","MG",29,1,0,0,0
2009,311700,"COMERCINHO","MG",1,0,0,0,0
2009,311710,"CONCEICAO DA APARECIDA","MG",7,0,0,0,0
2009,311730,"CONCEICAO DAS ALAGOAS","MG",121,1,0,0,0
2009,311740,"CONCEICAO DE IPANEMA","MG",0,1,0,0,0
2009,311750,"CONCEICAO DO MATO DENTRO","MG",20,0,0,0,74
2009,311760,"CONCEICAO DO PARA","MG",29,3,0,0,0
2009,311770,"CONCEICAO DO RIO VERDE","MG",28,3,0,1,0
2009,311780,"CONCEICAO DOS OUROS","MG",9,0,0,0,0
2009,311783,"CONEGO MARINHO","MG",1,0,0,0,0
2009,311787,"CONFINS","MG",29,5,0,1,0
2009,311790,"CONGONHAL","MG",4,1,0,0,0
2009,311800,"CONGONHAS","MG",341,47,11,2,51
2009,311820,"CONQUISTA","MG",21,0,0,1,0
2009,311830,"CONSELHEIRO LAFAIETE","MG",171,39,33,0,99
2009,311840,"CONSELHEIRO PENA","MG",12,1,0,0,29
2009,311850,"CONSOLACAO","MG",1,0,0,0,0
2009,311860,"CONTAGEM","MG",2531,358,45,9,736
2009,311870,"COQUEIRAL","MG",3,2,0,0,0
2009,311880,"CORACAO DE JESUS","MG",7,0,0,0,11
2009,311890,"CORDISBURGO","MG",4,2,0,0,0
2009,311900,"CORDISLANDIA","MG",8,0,0,0,0
2009,311910,"CORINTO","MG",25,3,0,1,105
2009,311920,"COROACI","MG",5,0,0,0,0
2009,311930,"COROMANDEL","MG",39,5,2,0,13
2009,311940,"CORONEL FABRICIANO","MG",177,46,5,0,119
2009,311950,"CORONEL MURTA","MG",2,0,0,0,0
2009,311960,"CORONEL PACHECO","MG",2,1,1,0,0
2009,311970,"CORONEL XAVIER CHAVES","MG",2,0,0,0,0
2009,311980,"CORREGO DANTA","MG",8,1,0,1,0
2009,311990,"CORREGO DO BOM JESUS","MG",2,0,0,0,0
2009,311995,"CORREGO FUNDO","MG",17,3,6,0,0
2009,312000,"CORREGO NOVO","MG",3,0,0,0,0
2009,312015,"CRISOLITA","MG",2,0,0,0,0
2009,312020,"CRISTAIS","MG",1,2,0,1,0
2009,312030,"CRISTALIA","MG",2,2,0,1,0
2009,312040,"CRISTIANO OTONI","MG",3,0,0,0,0
2009,312050,"CRISTINA","MG",4,4,0,1,0
2009,312060,"CRUCILANDIA","MG",4,0,0,0,0
2009,312070,"CRUZEIRO DA FORTALEZA","MG",5,0,0,0,0
2009,312080,"CRUZILIA","MG",10,4,0,1,0
2009,312083,"CUPARAQUE","MG",3,0,0,0,0
2009,312090,"CURVELO","MG",212,26,3,1,202
2009,312110,"DELFIM MOREIRA","MG",3,2,0,0,0
2009,312120,"DELFINOPOLIS","MG",7,2,0,0,0
2009,312125,"DELTA","MG",208,7,4,0,0
2009,312130,"DESCOBERTO","MG",1,7,0,0,0
2009,312140,"DESTERRO DE ENTRE RIOS","MG",3,1,1,0,0
2009,312150,"DESTERRO DO MELO","MG",1,0,0,0,0
2009,312160,"DIAMANTINA","MG",50,7,0,0,208
2009,312170,"DIOGO DE VASCONCELOS","MG",1,0,0,0,0
2009,312180,"DIONISIO","MG",19,1,1,0,0
2009,312190,"DIVINESIA","MG",4,0,0,0,0
2009,312200,"DIVINO","MG",3,0,0,0,0
2009,312210,"DIVINO DAS LARANJEIRAS","MG",1,0,0,0,0
2009,312220,"DIVINOLANDIA DE MINAS","MG",8,1,0,0,0
2009,312230,"DIVINOPOLIS","MG",397,68,3,3,580
2009,312235,"DIVISA ALEGRE","MG",8,1,0,0,0
2009,312240,"DIVISA NOVA","MG",6,1,0,0,0
2009,312245,"DIVISOPOLIS","MG",1,0,0,0,0
2009,312250,"DOM CAVATI","MG",1,0,0,0,0
2009,312270,"DOM SILVERIO","MG",5,0,0,0,0
2009,312280,"DOM VICOSO","MG",0,2,0,0,0
2009,312290,"DONA EUSEBIA","MG",7,0,0,0,0
2009,312300,"DORES DE CAMPOS","MG",22,0,0,0,0
2009,312310,"DORES DE GUANHAES","MG",8,1,0,0,0
2009,312320,"DORES DO INDAIA","MG",12,3,0,0,35
2009,312330,"DORES DO TURVO","MG",2,0,0,0,0
2009,312352,"DURANDE","MG",3,0,0,0,0
2009,312360,"ELOI MENDES","MG",35,3,0,2,0
2009,312370,"ENGENHEIRO CALDAS","MG",6,3,0,1,0
2009,312380,"ENGENHEIRO NAVARRO","MG",3,1,0,0,0
2009,312385,"ENTRE FOLHAS","MG",1,1,0,0,0
2009,312390,"ENTRE RIOS DE MINAS","MG",13,1,0,0,0
2009,312400,"ERVALIA","MG",3,2,0,0,0
2009,312410,"ESMERALDAS","MG",26,8,2,0,0
2009,312420,"ESPERA FELIZ","MG",5,2,0,0,0
2009,312430,"ESPINOSA","MG",3,1,0,0,12
2009,312450,"ESTIVA","MG",6,0,0,0,0
2009,312460,"ESTRELA DALVA","MG",1,0,0,0,0
2009,312470,"ESTRELA DO INDAIA","MG",5,1,0,0,0
2009,312480,"ESTRELA DO SUL","MG",36,3,0,0,0
2009,312490,"EUGENOPOLIS","MG",1,1,0,0,0
2009,312500,"EWBANK DA CAMARA","MG",3,1,0,1,0
2009,312510,"EXTREMA","MG",174,9,6,1,0
2009,312520,"FAMA","MG",0,1,0,1,0
2009,312530,"FARIA LEMOS","MG",3,1,0,0,0
2009,312540,"FELICIO DOS SANTOS","MG",2,0,0,0,0
2009,312560,"FELISBURGO","MG",1,0,0,0,0
2009,312570,"FELIXLANDIA","MG",23,5,0,1,0
2009,312580,"FERNANDES TOURINHO","MG",2,0,0,0,0
2009,312590,"FERROS","MG",6,2,0,0,0
2009,312595,"FERVEDOURO","MG",1,1,0,0,0
2009,312600,"FLORESTAL","MG",7,3,0,0,0
2009,312610,"FORMIGA","MG",137,24,4,2,134
2009,312620,"FORMOSO","MG",2,0,0,0,0
2009,312630,"FORTALEZA DE MINAS","MG",8,1,1,0,0
2009,312640,"FORTUNA DE MINAS","MG",3,0,0,0,0
2009,312660,"FRANCISCO DUMONT","MG",0,1,0,0,0
2009,312670,"FRANCISCO SA","MG",11,2,0,1,0
2009,312680,"FREI GASPAR","MG",1,0,0,0,0
2009,312690,"FREI INOCENCIO","MG",1,0,0,0,0
2009,312700,"FRONTEIRA","MG",97,2,1,0,0
2009,312705,"FRONTEIRA DOS VALES","MG",2,0,0,0,0
2009,312707,"FRUTA DE LEITE","MG",0,1,0,0,0
2009,312710,"FRUTAL","MG",258,28,0,1,37
2009,312720,"FUNILANDIA","MG",1,1,0,0,0
2009,312730,"GALILEIA","MG",1,2,0,0,0
2009,312735,"GLAUCILANDIA","MG",1,0,0,0,0
2009,312737,"GOIABEIRA","MG",1,0,0,0,0
2009,312738,"GOIANA","MG",6,0,0,0,0
2009,312740,"GONCALVES","MG",0,1,0,0,0
2009,312750,"GONZAGA","MG",1,0,0,0,0
2009,312760,"GOUVEIA","MG",12,2,0,0,0
2009,312770,"GOVERNADOR VALADARES","MG",557,151,3,3,353
2009,312780,"GRAO MOGOL","MG",26,6,0,1,0
2009,312790,"GRUPIARA","MG",1,0,0,0,0
2009,312800,"GUANHAES","MG",56,8,1,1,124
2009,312810,"GUAPE","MG",9,1,0,0,0
2009,312825,"GUARACIAMA","MG",3,1,0,0,0
2009,312830,"GUARANESIA","MG",187,1,1,1,0
2009,312840,"GUARANI","MG",3,2,0,0,0
2009,312850,"GUARARA","MG",0,0,1,0,0
2009,312860,"GUARDA-MOR","MG",11,1,0,0,0
2009,312870,"GUAXUPE","MG",392,37,0,0,102
2009,312880,"GUIDOVAL","MG",1,0,1,0,0
2009,312890,"GUIMARANIA","MG",4,0,2,0,0
2009,312900,"GUIRICEMA","MG",12,2,0,0,0
2009,312910,"GURINHATA","MG",5,2,0,1,0
2009,312920,"HELIODORA","MG",2,0,0,0,0
2009,312930,"IAPU","MG",3,1,0,0,0
2009,312940,"IBERTIOGA","MG",2,0,0,0,0
2009,312950,"IBIA","MG",109,10,0,2,0
2009,312960,"IBIAI","MG",0,1,0,0,0
2009,312970,"IBIRACI","MG",17,1,0,0,0
2009,312980,"IBIRITE","MG",208,44,8,1,0
2009,312990,"IBITIURA DE MINAS","MG",1,0,0,0,0
2009,313000,"IBITURUNA","MG",5,1,0,0,0
2009,313005,"ICARAI DE MINAS","MG",1,0,0,0,0
2009,313010,"IGARAPE","MG",54,9,0,0,0
2009,313020,"IGARATINGA","MG",19,4,0,1,0
2009,313030,"IGUATAMA","MG",9,0,0,0,0
2009,313040,"IJACI","MG",19,2,0,0,0
2009,313050,"ILICINEA","MG",8,0,0,0,0
2009,313055,"IMBE DE MINAS","MG",4,0,0,0,0
2009,313060,"INCONFIDENTES","MG",1,1,0,0,0
2009,313065,"INDAIABIRA","MG",2,1,0,0,0
2009,313070,"INDIANOPOLIS","MG",27,3,0,0,0
2009,313080,"INGAI","MG",3,0,0,0,0
2009,313090,"INHAPIM","MG",3,3,0,0,30
2009,313100,"INHAUMA","MG",3,0,0,0,0
2009,313110,"INIMUTABA","MG",20,2,0,0,0
2009,313115,"IPABA","MG",67,6,0,0,0
2009,313120,"IPANEMA","MG",5,1,0,0,0
2009,313130,"IPATINGA","MG",1194,401,9,8,342
2009,313140,"IPIACU","MG",5,4,0,0,0
2009,313150,"IPUIUNA","MG",1,2,0,0,0
2009,313160,"IRAI DE MINAS","MG",4,1,0,0,0
2009,313170,"ITABIRA","MG",273,28,1,2,95
2009,313180,"ITABIRINHA","MG",0,1,0,0,0
2009,313190,"ITABIRITO","MG",175,42,3,1,62
2009,313200,"ITACAMBIRA","MG",17,0,0,0,0
2009,313210,"ITACARAMBI","MG",31,0,0,0,0
2009,313220,"ITAGUARA","MG",26,0,0,0,0
2009,313240,"ITAJUBA","MG",383,73,16,1,40
2009,313250,"ITAMARANDIBA","MG",15,5,0,0,0
2009,313260,"ITAMARATI DE MINAS","MG",6,1,0,0,0
2009,313270,"ITAMBACURI","MG",4,1,0,0,0
2009,313280,"ITAMBE DO MATO DENTRO","MG",1,0,0,0,0
2009,313290,"ITAMOGI","MG",3,2,0,0,0
2009,313300,"ITAMONTE","MG",43,7,1,0,0
2009,313310,"ITANHANDU","MG",32,6,3,0,0
2009,313320,"ITANHOMI","MG",2,1,0,0,0
2009,313330,"ITAOBIM","MG",13,3,0,1,0
2009,313340,"ITAPAGIPE","MG",98,4,0,2,0
2009,313350,"ITAPECERICA","MG",51,0,2,0,37
2009,313360,"ITAPEVA","MG",19,6,0,1,0
2009,313370,"ITATIAIUCU","MG",81,4,0,2,0
2009,313375,"ITAU DE MINAS","MG",31,2,0,0,0
2009,313380,"ITAUNA","MG",361,37,6,2,205
2009,313390,"ITAVERAVA","MG",1,0,0,0,0
2009,313400,"ITINGA","MG",2,0,0,0,0
2009,313410,"ITUETA","MG",1,0,0,0,0
2009,313420,"ITUIUTABA","MG",148,40,2,1,95
2009,313430,"ITUMIRIM","MG",4,0,0,0,0
2009,313440,"ITURAMA","MG",80,5,1,0,147
2009,313450,"ITUTINGA","MG",0,2,0,0,0
2009,313460,"JABOTICATUBAS","MG",4,0,2,0,0
2009,313470,"JACINTO","MG",3,1,0,0,0
2009,313480,"JACUI","MG",2,0,0,0,0
2009,313490,"JACUTINGA","MG",16,4,2,1,0
2009,313500,"JAGUARACU","MG",17,1,0,0,0
2009,313505,"JAIBA","MG",23,5,0,0,0
2009,313507,"JAMPRUCA","MG",1,0,0,0,0
2009,313510,"JANAUBA","MG",56,10,0,1,198
2009,313520,"JANUARIA","MG",10,4,0,0,29
2009,313530,"JAPARAIBA","MG",1,3,0,0,0
2009,313540,"JECEABA","MG",129,3,148,1,0
2009,313545,"JENIPAPO DE MINAS","MG",4,1,0,0,0
2009,313550,"JEQUERI","MG",9,0,0,0,0
2009,313560,"JEQUITAI","MG",13,0,1,0,0
2009,313570,"JEQUITIBA","MG",2,0,0,0,0
2009,313580,"JEQUITINHONHA","MG",6,1,0,0,0
2009,313590,"JESUANIA","MG",2,0,0,0,0
2009,313600,"JOAIMA","MG",5,1,0,0,0
2009,313610,"JOANESIA","MG",1,1,1,0,0
2009,313620,"JOAO MONLEVADE","MG",186,32,54,1,73
2009,313630,"JOAO PINHEIRO","MG",89,11,3,0,76
2009,313640,"JOAQUIM FELICIO","MG",6,1,0,0,0
2009,313652,"JOSE GONCALVES DE MINAS","MG",1,0,0,0,0
2009,313660,"NOVA UNIAO","MG",6,1,0,0,0
2009,313665,"JUATUBA","MG",113,3,0,0,0
2009,313670,"JUIZ DE FORA","MG",1566,229,185,9,887
2009,313680,"JURAMENTO","MG",0,1,0,0,0
2009,313690,"JURUAIA","MG",4,2,0,0,0
2009,313695,"JUVENILIA","MG",0,1,0,0,0
2009,313710,"LAGAMAR","MG",8,0,4,0,0
2009,313720,"LAGOA DA PRATA","MG",77,13,3,0,214
2009,313740,"LAGOA DOURADA","MG",5,2,0,0,0
2009,313750,"LAGOA FORMOSA","MG",10,0,0,0,0
2009,313753,"LAGOA GRANDE","MG",4,5,0,0,0
2009,313760,"LAGOA SANTA","MG",115,18,1,2,0
2009,313770,"LAJINHA","MG",9,2,0,0,0
2009,313780,"LAMBARI","MG",8,0,0,0,0
2009,313800,"LARANJAL","MG",5,0,1,0,0
2009,313810,"LASSANCE","MG",15,0,0,0,0
2009,313820,"LAVRAS","MG",176,33,1,1,232
2009,313830,"LEANDRO FERREIRA","MG",2,0,0,0,0
2009,313835,"LEME DO PRADO","MG",0,1,0,0,0
2009,313840,"LEOPOLDINA","MG",116,13,0,1,57
2009,313850,"LIBERDADE","MG",3,1,0,0,0
2009,313860,"LIMA DUARTE","MG",25,0,0,0,0
2009,313862,"LIMEIRA DO OESTE","MG",28,5,0,0,0
2009,313865,"LONTRA","MG",3,0,0,0,0
2009,313867,"LUISBURGO","MG",2,0,0,0,0
2009,313868,"LUISLANDIA","MG",2,0,0,0,0
2009,313870,"LUMINARIAS","MG",5,1,0,0,0
2009,313880,"LUZ","MG",47,10,0,0,0
2009,313890,"MACHACALIS","MG",5,0,0,0,0
2009,313900,"MACHADO","MG",99,16,1,0,151
2009,313910,"MADRE DE DEUS DE MINAS","MG",1,0,0,0,0
2009,313920,"MALACACHETA","MG",1,0,0,0,0
2009,313930,"MANGA","MG",0,1,0,0,26
2009,313940,"MANHUACU","MG",151,13,0,4,263
2009,313950,"MANHUMIRIM","MG",7,0,0,0,113
2009,313960,"MANTENA","MG",5,5,0,0,39
2009,313970,"MARAVILHAS","MG",8,0,1,0,0
2009,313980,"MAR DE ESPANHA","MG",7,0,0,0,0
2009,313990,"MARIA DA FE","MG",2,2,0,0,0
2009,314000,"MARIANA","MG",69,25,23,0,48
2009,314010,"MARILAC","MG",0,1,0,0,0
2009,314015,"MARIO CAMPOS","MG",5,4,0,0,0
2009,314020,"MARIPA DE MINAS","MG",1,0,0,0,0
2009,314030,"MARLIERIA","MG",1,1,0,0,0
2009,314050,"MARTINHO CAMPOS","MG",53,9,0,0,0
2009,314053,"MARTINS SOARES","MG",6,0,0,0,0
2009,314055,"MATA VERDE","MG",2,0,0,0,0
2009,314060,"MATERLANDIA","MG",1,0,0,0,0
2009,314070,"MATEUS LEME","MG",65,6,1,1,0
2009,314080,"MATIAS BARBOSA","MG",51,1,6,0,0
2009,314085,"MATIAS CARDOSO","MG",3,0,0,0,0
2009,314090,"MATIPO","MG",4,3,0,1,0
2009,314100,"MATO VERDE","MG",4,0,0,0,0
2009,314110,"MATOZINHOS","MG",91,10,2,0,147
2009,314130,"MEDEIROS","MG",7,0,0,0,0
2009,314140,"MEDINA","MG",10,0,0,0,35
2009,314160,"MERCES","MG",6,2,0,0,0
2009,314170,"MESQUITA","MG",0,1,0,0,0
2009,314180,"MINAS NOVAS","MG",6,0,0,0,194
2009,314190,"MINDURI","MG",1,2,0,0,0
2009,314200,"MIRABELA","MG",4,0,0,0,0
2009,314210,"MIRADOURO","MG",3,0,0,0,0
2009,314220,"MIRAI","MG",28,3,1,0,0
2009,314225,"MIRAVANIA","MG",1,0,0,0,0
2009,314230,"MOEDA","MG",5,0,0,0,0
2009,314240,"MOEMA","MG",4,0,0,0,0
2009,314250,"MONJOLOS","MG",2,0,0,0,0
2009,314260,"MONSENHOR PAULO","MG",49,5,0,2,0
2009,314270,"MONTALVANIA","MG",0,1,0,1,0
2009,314280,"MONTE ALEGRE DE MINAS","MG",23,7,0,0,0
2009,314300,"MONTE BELO","MG",128,2,0,1,0
2009,314310,"MONTE CARMELO","MG",72,10,1,3,180
2009,314315,"MONTE FORMOSO","MG",2,0,0,0,0
2009,314320,"MONTE SANTO DE MINAS","MG",20,3,0,0,0
2009,314330,"MONTES CLAROS","MG",452,114,4,7,538
2009,314340,"MONTE SIAO","MG",17,3,0,0,0
2009,314350,"MORADA NOVA DE MINAS","MG",11,1,0,0,0
2009,314360,"MORRO DA GARCA","MG",3,0,0,0,0
2009,314370,"MORRO DO PILAR","MG",2,0,0,0,0
2009,314390,"MURIAE","MG",249,41,5,1,345
2009,314400,"MUTUM","MG",19,3,0,1,120
2009,314410,"MUZAMBINHO","MG",32,2,0,0,99
2009,314430,"NANUQUE","MG",191,22,0,0,118
2009,314435,"NAQUE","MG",17,1,0,0,0
2009,314437,"NATALANDIA","MG",6,1,0,0,0
2009,314450,"NAZARENO","MG",10,0,0,0,0
2009,314460,"NEPOMUCENO","MG",13,1,0,0,0
2009,314465,"NINHEIRA","MG",3,0,0,0,0
2009,314467,"NOVA BELEM","MG",0,1,0,0,0
2009,314470,"NOVA ERA","MG",49,4,0,1,9
2009,314480,"NOVA LIMA","MG",434,86,25,4,23
2009,314500,"NOVA PONTE","MG",111,10,1,2,0
2009,314505,"NOVA PORTEIRINHA","MG",4,1,1,0,0
2009,314510,"NOVA RESENDE","MG",6,2,0,0,0
2009,314520,"NOVA SERRANA","MG",144,29,1,5,54
2009,314530,"NOVO CRUZEIRO","MG",1,1,0,0,0
2009,314540,"OLARIA","MG",1,0,0,0,0
2009,314545,"OLHOS-DAGUA","MG",3,2,0,0,0
2009,314560,"OLIVEIRA","MG",62,7,0,2,228
2009,314570,"OLIVEIRA FORTES","MG",1,1,0,0,0
2009,314580,"ONCA DE PITANGUI","MG",4,0,0,0,0
2009,314585,"ORATORIOS","MG",6,0,0,0,0
2009,314587,"ORIZANIA","MG",1,1,0,0,0
2009,314590,"OURO BRANCO","MG",165,28,9,2,56
2009,314600,"OURO FINO","MG",24,0,2,0,149
2009,314610,"OURO PRETO","MG",149,21,30,3,19
2009,314620,"OURO VERDE DE MINAS","MG",2,0,0,0,0
2009,314625,"PADRE CARVALHO","MG",2,2,0,0,0
2009,314630,"PADRE PARAISO","MG",1,0,0,0,0
2009,314640,"PAINEIRAS","MG",3,0,0,0,0
2009,314650,"PAINS","MG",24,3,0,1,0
2009,314660,"PAIVA","MG",0,1,1,0,0
2009,314670,"PALMA","MG",2,0,0,1,20
2009,314675,"PALMOPOLIS","MG",2,0,0,0,0
2009,314690,"PAPAGAIOS","MG",50,1,0,0,0
2009,314700,"PARACATU","MG",175,21,3,3,72
2009,314710,"PARA DE MINAS","MG",149,24,2,1,204
2009,314720,"PARAGUACU","MG",34,6,0,0,0
2009,314730,"PARAISOPOLIS","MG",20,14,9,0,0
2009,314740,"PARAOPEBA","MG",57,6,1,0,0
2009,314750,"PASSABEM","MG",2,0,0,0,0
2009,314760,"PASSA QUATRO","MG",19,3,0,1,0
2009,314770,"PASSA TEMPO","MG",9,0,0,0,0
2009,314780,"PASSA-VINTE","MG",2,0,0,0,0
2009,314790,"PASSOS","MG",401,36,2,3,421
2009,314800,"PATOS DE MINAS","MG",290,86,3,3,254
2009,314810,"PATROCINIO","MG",356,26,0,2,150
2009,314820,"PATROCINIO DO MURIAE","MG",5,0,0,0,0
2009,314830,"PAULA CANDIDO","MG",1,0,0,0,0
2009,314850,"PAVAO","MG",1,3,0,0,0
2009,314860,"PECANHA","MG",42,3,0,0,31
2009,314870,"PEDRA AZUL","MG",16,0,0,0,46
2009,314875,"PEDRA BONITA","MG",1,1,0,0,0
2009,314880,"PEDRA DO ANTA","MG",1,0,0,0,0
2009,314890,"PEDRA DO INDAIA","MG",4,0,0,0,0
2009,314910,"PEDRALVA","MG",10,3,0,0,0
2009,314915,"PEDRAS DE MARIA DA CRUZ","MG",1,1,0,0,0
2009,314920,"PEDRINOPOLIS","MG",8,0,0,0,0
2009,314930,"PEDRO LEOPOLDO","MG",120,12,1,2,117
2009,314940,"PEDRO TEIXEIRA","MG",1,0,0,0,0
2009,314950,"PEQUERI","MG",2,1,0,0,0
2009,314970,"PERDIGAO","MG",2,1,0,1,0
2009,314980,"PERDIZES","MG",68,2,1,2,0
2009,314990,"PERDOES","MG",9,0,0,1,0
2009,314995,"PERIQUITO","MG",11,1,0,0,0
2009,315010,"PIAU","MG",1,0,0,0,0
2009,315015,"PIEDADE DE CARATINGA","MG",5,0,0,0,0
2009,315020,"PIEDADE DE PONTE NOVA","MG",12,0,0,0,0
2009,315030,"PIEDADE DO RIO GRANDE","MG",4,0,0,0,0
2009,315050,"PIMENTA","MG",18,2,1,0,0
2009,315053,"PINGO-DAGUA","MG",3,0,0,0,0
2009,315057,"PINTOPOLIS","MG",1,0,0,0,0
2009,315060,"PIRACEMA","MG",2,0,0,0,0
2009,315070,"PIRAJUBA","MG",28,1,0,0,0
2009,315080,"PIRANGA","MG",3,0,0,1,0
2009,315090,"PIRANGUCU","MG",8,2,0,0,0
2009,315100,"PIRANGUINHO","MG",8,3,0,1,0
2009,315110,"PIRAPETINGA","MG",35,5,2,1,0
2009,315120,"PIRAPORA","MG",192,23,0,1,87
2009,315130,"PIRAUBA","MG",4,0,0,0,0
2009,315140,"PITANGUI","MG",36,4,0,0,14
2009,315150,"PIUMHI","MG",44,10,2,2,58
2009,315160,"PLANURA","MG",11,2,0,0,0
2009,315170,"POCO FUNDO","MG",17,1,1,0,0
2009,315180,"POCOS DE CALDAS","MG",364,59,3,1,103
